timestamp,camera_id,total_vehicles,occupancy_rate,flow_rate_per_min,avg_speed,avg_density,congestion_level,hour,day_of_week
1765019452.018544,CAM_SYNTH,24,0.24,24.0,48.0,4.8,Normal,11,5
1765019512.018544,CAM_SYNTH,29,0.29,29.0,45.5,5.8,Normal,11,5
1765019572.018544,CAM_SYNTH,23,0.23,23.0,48.5,4.6,Normal,11,5
1765019632.018544,CAM_SYNTH,41,0.41,41.0,39.5,8.2,Normal,11,5
1765019692.018544,CAM_SYNTH,22,0.22,22.0,49.0,4.4,Normal,11,5
1765019752.018544,CAM_SYNTH,44,0.44,44.0,38.0,8.8,Normal,11,5
1765019812.018544,CAM_SYNTH,18,0.18,18.0,51.0,3.6,Normal,11,5
1765019872.018544,CAM_SYNTH,38,0.38,38.0,41.0,7.6,Normal,11,5
1765019932.018544,CAM_SYNTH,27,0.27,27.0,46.5,5.4,Normal,11,5
1765019992.018544,CAM_SYNTH,31,0.31,31.0,44.5,6.2,Normal,11,5
1765020052.018544,CAM_SYNTH,31,0.31,31.0,44.5,6.2,Normal,11,5
1765020112.018544,CAM_SYNTH,24,0.24,24.0,48.0,4.8,Normal,11,5
1765020172.018544,CAM_SYNTH,15,0.15,15.0,52.5,3.0,Normal,11,5
1765020232.018544,CAM_SYNTH,42,0.42,42.0,39.0,8.4,Normal,11,5
1765020292.018544,CAM_SYNTH,53,0.53,53.0,33.5,10.6,High,11,5
1765020352.018544,CAM_SYNTH,34,0.34,34.0,43.0,6.8,Normal,11,5
1765020412.018544,CAM_SYNTH,20,0.2,20.0,50.0,4.0,Normal,11,5
1765020472.018544,CAM_SYNTH,36,0.36,36.0,42.0,7.2,Normal,11,5
1765020532.018544,CAM_SYNTH,34,0.34,34.0,43.0,6.8,Normal,11,5
1765020592.018544,CAM_SYNTH,25,0.25,25.0,47.5,5.0,Normal,11,5
1765020652.018544,CAM_SYNTH,17,0.17,17.0,51.5,3.4,Normal,11,5
1765020712.018544,CAM_SYNTH,27,0.27,27.0,46.5,5.4,Normal,11,5
1765020772.018544,CAM_SYNTH,18,0.18,18.0,51.0,3.6,Normal,11,5
1765020832.018544,CAM_SYNTH,24,0.24,24.0,48.0,4.8,Normal,11,5
1765020892.018544,CAM_SYNTH,34,0.34,34.0,43.0,6.8,Normal,11,5
1765020952.018544,CAM_SYNTH,22,0.22,22.0,49.0,4.4,Normal,11,5
1765021012.018544,CAM_SYNTH,36,0.36,36.0,42.0,7.2,Normal,11,5
1765021072.018544,CAM_SYNTH,25,0.25,25.0,47.5,5.0,Normal,11,5
1765021132.018544,CAM_SYNTH,30,0.3,30.0,45.0,6.0,Normal,11,5
1765021192.018544,CAM_SYNTH,38,0.38,38.0,41.0,7.6,Normal,11,5
1765021252.018544,CAM_SYNTH,11,0.11,11.0,54.5,2.2,Normal,11,5
1765021312.018544,CAM_SYNTH,20,0.2,20.0,50.0,4.0,Normal,11,5
1765021372.018544,CAM_SYNTH,23,0.23,23.0,48.5,4.6,Normal,11,5
1765021432.018544,CAM_SYNTH,12,0.12,12.0,54.0,2.4,Normal,11,5
1765021492.018544,CAM_SYNTH,23,0.23,23.0,48.5,4.6,Normal,11,5
1765021552.018544,CAM_SYNTH,35,0.35,35.0,42.5,7.0,Normal,11,5
1765021612.018544,CAM_SYNTH,20,0.2,20.0,50.0,4.0,Normal,11,5
1765021672.018544,CAM_SYNTH,35,0.35,35.0,42.5,7.0,Normal,11,5
1765021732.018544,CAM_SYNTH,28,0.28,28.0,46.0,5.6,Normal,11,5
1765021792.018544,CAM_SYNTH,35,0.35,35.0,42.5,7.0,Normal,11,5
1765021852.018544,CAM_SYNTH,24,0.24,24.0,48.0,4.8,Normal,11,5
1765021912.018544,CAM_SYNTH,46,0.46,46.0,37.0,9.2,Normal,11,5
1765021972.018544,CAM_SYNTH,27,0.27,27.0,46.5,5.4,Normal,11,5
1765022032.018544,CAM_SYNTH,36,0.36,36.0,42.0,7.2,Normal,11,5
1765022092.018544,CAM_SYNTH,38,0.38,38.0,41.0,7.6,Normal,11,5
1765022152.018544,CAM_SYNTH,38,0.38,38.0,41.0,7.6,Normal,11,5
1765022212.018544,CAM_SYNTH,27,0.27,27.0,46.5,5.4,Normal,11,5
1765022272.018544,CAM_SYNTH,27,0.27,27.0,46.5,5.4,Normal,11,5
1765022332.018544,CAM_SYNTH,37,0.37,37.0,41.5,7.4,Normal,11,5
1765022392.018544,CAM_SYNTH,35,0.35,35.0,42.5,7.0,Normal,11,5
1765022452.018544,CAM_SYNTH,39,0.39,39.0,40.5,7.8,Normal,12,5
1765022512.018544,CAM_SYNTH,25,0.25,25.0,47.5,5.0,Normal,12,5
1765022572.018544,CAM_SYNTH,15,0.15,15.0,52.5,3.0,Normal,12,5
1765022632.018544,CAM_SYNTH,41,0.41,41.0,39.5,8.2,Normal,12,5
1765022692.018544,CAM_SYNTH,21,0.21,21.0,49.5,4.2,Normal,12,5
1765022752.018544,CAM_SYNTH,29,0.29,29.0,45.5,5.8,Normal,12,5
1765022812.018544,CAM_SYNTH,29,0.29,29.0,45.5,5.8,Normal,12,5
1765022872.018544,CAM_SYNTH,26,0.26,26.0,47.0,5.2,Normal,12,5
1765022932.018544,CAM_SYNTH,42,0.42,42.0,39.0,8.4,Normal,12,5
1765022992.018544,CAM_SYNTH,34,0.34,34.0,43.0,6.8,Normal,12,5
1765023052.018544,CAM_SYNTH,23,0.23,23.0,48.5,4.6,Normal,12,5
1765023112.018544,CAM_SYNTH,23,0.23,23.0,48.5,4.6,Normal,12,5
1765023172.018544,CAM_SYNTH,18,0.18,18.0,51.0,3.6,Normal,12,5
1765023232.018544,CAM_SYNTH,44,0.44,44.0,38.0,8.8,Normal,12,5
1765023292.018544,CAM_SYNTH,14,0.14,14.0,53.0,2.8,Normal,12,5
1765023352.018544,CAM_SYNTH,22,0.22,22.0,49.0,4.4,Normal,12,5
1765023412.018544,CAM_SYNTH,28,0.28,28.0,46.0,5.6,Normal,12,5
1765023472.018544,CAM_SYNTH,36,0.36,36.0,42.0,7.2,Normal,12,5
1765023532.018544,CAM_SYNTH,27,0.27,27.0,46.5,5.4,Normal,12,5
1765023592.018544,CAM_SYNTH,44,0.44,44.0,38.0,8.8,Normal,12,5
1765023652.018544,CAM_SYNTH,40,0.4,40.0,40.0,8.0,Normal,12,5
1765023712.018544,CAM_SYNTH,30,0.3,30.0,45.0,6.0,Normal,12,5
1765023772.018544,CAM_SYNTH,23,0.23,23.0,48.5,4.6,Normal,12,5
1765023832.018544,CAM_SYNTH,23,0.23,23.0,48.5,4.6,Normal,12,5
1765023892.018544,CAM_SYNTH,28,0.28,28.0,46.0,5.6,Normal,12,5
1765023952.018544,CAM_SYNTH,33,0.33,33.0,43.5,6.6,Normal,12,5
1765024012.018544,CAM_SYNTH,27,0.27,27.0,46.5,5.4,Normal,12,5
1765024072.018544,CAM_SYNTH,27,0.27,27.0,46.5,5.4,Normal,12,5
1765024132.018544,CAM_SYNTH,41,0.41,41.0,39.5,8.2,Normal,12,5
1765024192.018544,CAM_SYNTH,34,0.34,34.0,43.0,6.8,Normal,12,5
1765024252.018544,CAM_SYNTH,21,0.21,21.0,49.5,4.2,Normal,12,5
1765024312.018544,CAM_SYNTH,37,0.37,37.0,41.5,7.4,Normal,12,5
1765024372.018544,CAM_SYNTH,29,0.29,29.0,45.5,5.8,Normal,12,5
1765024432.018544,CAM_SYNTH,29,0.29,29.0,45.5,5.8,Normal,12,5
1765024492.018544,CAM_SYNTH,30,0.3,30.0,45.0,6.0,Normal,12,5
1765024552.018544,CAM_SYNTH,36,0.36,36.0,42.0,7.2,Normal,12,5
1765024612.018544,CAM_SYNTH,24,0.24,24.0,48.0,4.8,Normal,12,5
1765024672.018544,CAM_SYNTH,37,0.37,37.0,41.5,7.4,Normal,12,5
1765024732.018544,CAM_SYNTH,24,0.24,24.0,48.0,4.8,Normal,12,5
1765024792.018544,CAM_SYNTH,29,0.29,29.0,45.5,5.8,Normal,12,5
1765024852.018544,CAM_SYNTH,16,0.16,16.0,52.0,3.2,Normal,12,5
1765024912.018544,CAM_SYNTH,22,0.22,22.0,49.0,4.4,Normal,12,5
1765024972.018544,CAM_SYNTH,21,0.21,21.0,49.5,4.2,Normal,12,5
1765025032.018544,CAM_SYNTH,33,0.33,33.0,43.5,6.6,Normal,12,5
1765025092.018544,CAM_SYNTH,34,0.34,34.0,43.0,6.8,Normal,12,5
1765025152.018544,CAM_SYNTH,40,0.4,40.0,40.0,8.0,Normal,12,5
1765025212.018544,CAM_SYNTH,20,0.2,20.0,50.0,4.0,Normal,12,5
1765025272.018544,CAM_SYNTH,20,0.2,20.0,50.0,4.0,Normal,12,5
1765025332.018544,CAM_SYNTH,29,0.29,29.0,45.5,5.8,Normal,12,5
1765025392.018544,CAM_SYNTH,17,0.17,17.0,51.5,3.4,Normal,12,5
1765025452.018544,CAM_SYNTH,27,0.27,27.0,46.5,5.4,Normal,12,5
1765025512.018544,CAM_SYNTH,29,0.29,29.0,45.5,5.8,Normal,12,5
1765025572.018544,CAM_SYNTH,39,0.39,39.0,40.5,7.8,Normal,12,5
1765025632.018544,CAM_SYNTH,30,0.3,30.0,45.0,6.0,Normal,12,5
1765025692.018544,CAM_SYNTH,21,0.21,21.0,49.5,4.2,Normal,12,5
1765025752.018544,CAM_SYNTH,14,0.14,14.0,53.0,2.8,Normal,12,5
1765025812.018544,CAM_SYNTH,37,0.37,37.0,41.5,7.4,Normal,12,5
1765025872.018544,CAM_SYNTH,36,0.36,36.0,42.0,7.2,Normal,12,5
1765025932.018544,CAM_SYNTH,32,0.32,32.0,44.0,6.4,Normal,12,5
1765025992.018544,CAM_SYNTH,5,0.05,5.0,57.5,1.0,Normal,12,5
1765026052.018544,CAM_SYNTH,14,0.14,14.0,53.0,2.8,Normal,13,5
1765026112.018544,CAM_SYNTH,37,0.37,37.0,41.5,7.4,Normal,13,5
1765026172.018544,CAM_SYNTH,33,0.33,33.0,43.5,6.6,Normal,13,5
1765026232.018544,CAM_SYNTH,40,0.4,40.0,40.0,8.0,Normal,13,5
1765026292.018544,CAM_SYNTH,41,0.41,41.0,39.5,8.2,Normal,13,5
1765026352.018544,CAM_SYNTH,43,0.43,43.0,38.5,8.6,Normal,13,5
1765026412.018544,CAM_SYNTH,22,0.22,22.0,49.0,4.4,Normal,13,5
1765026472.018544,CAM_SYNTH,30,0.3,30.0,45.0,6.0,Normal,13,5
1765026532.018544,CAM_SYNTH,27,0.27,27.0,46.5,5.4,Normal,13,5
1765026592.018544,CAM_SYNTH,13,0.13,13.0,53.5,2.6,Normal,13,5
1765026652.018544,CAM_SYNTH,49,0.49,49.0,35.5,9.8,Normal,13,5
1765026712.018544,CAM_SYNTH,32,0.32,32.0,44.0,6.4,Normal,13,5
1765026772.018544,CAM_SYNTH,23,0.23,23.0,48.5,4.6,Normal,13,5
1765026832.018544,CAM_SYNTH,23,0.23,23.0,48.5,4.6,Normal,13,5
1765026892.018544,CAM_SYNTH,30,0.3,30.0,45.0,6.0,Normal,13,5
1765026952.018544,CAM_SYNTH,21,0.21,21.0,49.5,4.2,Normal,13,5
1765027012.018544,CAM_SYNTH,41,0.41,41.0,39.5,8.2,Normal,13,5
1765027072.018544,CAM_SYNTH,39,0.39,39.0,40.5,7.8,Normal,13,5
1765027132.018544,CAM_SYNTH,34,0.34,34.0,43.0,6.8,Normal,13,5
1765027192.018544,CAM_SYNTH,28,0.28,28.0,46.0,5.6,Normal,13,5
1765027252.018544,CAM_SYNTH,23,0.23,23.0,48.5,4.6,Normal,13,5
1765027312.018544,CAM_SYNTH,18,0.18,18.0,51.0,3.6,Normal,13,5
1765027372.018544,CAM_SYNTH,31,0.31,31.0,44.5,6.2,Normal,13,5
1765027432.018544,CAM_SYNTH,37,0.37,37.0,41.5,7.4,Normal,13,5
1765027492.018544,CAM_SYNTH,38,0.38,38.0,41.0,7.6,Normal,13,5
1765027552.018544,CAM_SYNTH,33,0.33,33.0,43.5,6.6,Normal,13,5
1765027612.018544,CAM_SYNTH,11,0.11,11.0,54.5,2.2,Normal,13,5
1765027672.018544,CAM_SYNTH,32,0.32,32.0,44.0,6.4,Normal,13,5
1765027732.018544,CAM_SYNTH,27,0.27,27.0,46.5,5.4,Normal,13,5
1765027792.018544,CAM_SYNTH,23,0.23,23.0,48.5,4.6,Normal,13,5
1765027852.018544,CAM_SYNTH,18,0.18,18.0,51.0,3.6,Normal,13,5
1765027912.018544,CAM_SYNTH,42,0.42,42.0,39.0,8.4,Normal,13,5
1765027972.018544,CAM_SYNTH,61,0.61,61.0,29.5,12.2,High,13,5
1765028032.018544,CAM_SYNTH,36,0.36,36.0,42.0,7.2,Normal,13,5
1765028092.018544,CAM_SYNTH,55,0.55,55.0,32.5,11.0,High,13,5
1765028152.018544,CAM_SYNTH,43,0.43,43.0,38.5,8.6,Normal,13,5
1765028212.018544,CAM_SYNTH,4,0.04,4.0,58.0,0.8,Normal,13,5
1765028272.018544,CAM_SYNTH,21,0.21,21.0,49.5,4.2,Normal,13,5
1765028332.018544,CAM_SYNTH,23,0.23,23.0,48.5,4.6,Normal,13,5
1765028392.018544,CAM_SYNTH,13,0.13,13.0,53.5,2.6,Normal,13,5
1765028452.018544,CAM_SYNTH,39,0.39,39.0,40.5,7.8,Normal,13,5
1765028512.018544,CAM_SYNTH,33,0.33,33.0,43.5,6.6,Normal,13,5
1765028572.018544,CAM_SYNTH,25,0.25,25.0,47.5,5.0,Normal,13,5
1765028632.018544,CAM_SYNTH,24,0.24,24.0,48.0,4.8,Normal,13,5
1765028692.018544,CAM_SYNTH,44,0.44,44.0,38.0,8.8,Normal,13,5
1765028752.018544,CAM_SYNTH,28,0.28,28.0,46.0,5.6,Normal,13,5
1765028812.018544,CAM_SYNTH,27,0.27,27.0,46.5,5.4,Normal,13,5
1765028872.018544,CAM_SYNTH,22,0.22,22.0,49.0,4.4,Normal,13,5
1765028932.018544,CAM_SYNTH,15,0.15,15.0,52.5,3.0,Normal,13,5
1765028992.018544,CAM_SYNTH,35,0.35,35.0,42.5,7.0,Normal,13,5
1765029052.018544,CAM_SYNTH,40,0.4,40.0,40.0,8.0,Normal,13,5
1765029112.018544,CAM_SYNTH,31,0.31,31.0,44.5,6.2,Normal,13,5
1765029172.018544,CAM_SYNTH,45,0.45,45.0,37.5,9.0,Normal,13,5
1765029232.018544,CAM_SYNTH,40,0.4,40.0,40.0,8.0,Normal,13,5
1765029292.018544,CAM_SYNTH,22,0.22,22.0,49.0,4.4,Normal,13,5
1765029352.018544,CAM_SYNTH,40,0.4,40.0,40.0,8.0,Normal,13,5
1765029412.018544,CAM_SYNTH,18,0.18,18.0,51.0,3.6,Normal,13,5
1765029472.018544,CAM_SYNTH,26,0.26,26.0,47.0,5.2,Normal,13,5
1765029532.018544,CAM_SYNTH,0,0.0,0.0,60.0,0.0,Normal,13,5
1765029592.018544,CAM_SYNTH,24,0.24,24.0,48.0,4.8,Normal,13,5
1765029652.018544,CAM_SYNTH,31,0.31,31.0,44.5,6.2,Normal,14,5
1765029712.018544,CAM_SYNTH,37,0.37,37.0,41.5,7.4,Normal,14,5
1765029772.018544,CAM_SYNTH,26,0.26,26.0,47.0,5.2,Normal,14,5
1765029832.018544,CAM_SYNTH,32,0.32,32.0,44.0,6.4,Normal,14,5
1765029892.018544,CAM_SYNTH,34,0.34,34.0,43.0,6.8,Normal,14,5
1765029952.018544,CAM_SYNTH,27,0.27,27.0,46.5,5.4,Normal,14,5
1765030012.018544,CAM_SYNTH,22,0.22,22.0,49.0,4.4,Normal,14,5
1765030072.018544,CAM_SYNTH,40,0.4,40.0,40.0,8.0,Normal,14,5
1765030132.018544,CAM_SYNTH,13,0.13,13.0,53.5,2.6,Normal,14,5
1765030192.018544,CAM_SYNTH,48,0.48,48.0,36.0,9.6,Normal,14,5
1765030252.018544,CAM_SYNTH,31,0.31,31.0,44.5,6.2,Normal,14,5
1765030312.018544,CAM_SYNTH,23,0.23,23.0,48.5,4.6,Normal,14,5
1765030372.018544,CAM_SYNTH,38,0.38,38.0,41.0,7.6,Normal,14,5
1765030432.018544,CAM_SYNTH,36,0.36,36.0,42.0,7.2,Normal,14,5
1765030492.018544,CAM_SYNTH,31,0.31,31.0,44.5,6.2,Normal,14,5
1765030552.018544,CAM_SYNTH,17,0.17,17.0,51.5,3.4,Normal,14,5
1765030612.018544,CAM_SYNTH,55,0.55,55.0,32.5,11.0,High,14,5
1765030672.018544,CAM_SYNTH,24,0.24,24.0,48.0,4.8,Normal,14,5
1765030732.018544,CAM_SYNTH,41,0.41,41.0,39.5,8.2,Normal,14,5
1765030792.018544,CAM_SYNTH,26,0.26,26.0,47.0,5.2,Normal,14,5
1765030852.018544,CAM_SYNTH,37,0.37,37.0,41.5,7.4,Normal,14,5
1765030912.018544,CAM_SYNTH,22,0.22,22.0,49.0,4.4,Normal,14,5
1765030972.018544,CAM_SYNTH,26,0.26,26.0,47.0,5.2,Normal,14,5
1765031032.018544,CAM_SYNTH,4,0.04,4.0,58.0,0.8,Normal,14,5
1765031092.018544,CAM_SYNTH,36,0.36,36.0,42.0,7.2,Normal,14,5
1765031152.018544,CAM_SYNTH,15,0.15,15.0,52.5,3.0,Normal,14,5
1765031212.018544,CAM_SYNTH,28,0.28,28.0,46.0,5.6,Normal,14,5
1765031272.018544,CAM_SYNTH,37,0.37,37.0,41.5,7.4,Normal,14,5
1765031332.018544,CAM_SYNTH,33,0.33,33.0,43.5,6.6,Normal,14,5
1765031392.018544,CAM_SYNTH,16,0.16,16.0,52.0,3.2,Normal,14,5
1765031452.018544,CAM_SYNTH,17,0.17,17.0,51.5,3.4,Normal,14,5
1765031512.018544,CAM_SYNTH,28,0.28,28.0,46.0,5.6,Normal,14,5
1765031572.018544,CAM_SYNTH,16,0.16,16.0,52.0,3.2,Normal,14,5
1765031632.018544,CAM_SYNTH,28,0.28,28.0,46.0,5.6,Normal,14,5
1765031692.018544,CAM_SYNTH,21,0.21,21.0,49.5,4.2,Normal,14,5
1765031752.018544,CAM_SYNTH,19,0.19,19.0,50.5,3.8,Normal,14,5
1765031812.018544,CAM_SYNTH,25,0.25,25.0,47.5,5.0,Normal,14,5
1765031872.018544,CAM_SYNTH,21,0.21,21.0,49.5,4.2,Normal,14,5
1765031932.018544,CAM_SYNTH,37,0.37,37.0,41.5,7.4,Normal,14,5
1765031992.018544,CAM_SYNTH,45,0.45,45.0,37.5,9.0,Normal,14,5
1765032052.018544,CAM_SYNTH,30,0.3,30.0,45.0,6.0,Normal,14,5
1765032112.018544,CAM_SYNTH,21,0.21,21.0,49.5,4.2,Normal,14,5
1765032172.018544,CAM_SYNTH,20,0.2,20.0,50.0,4.0,Normal,14,5
1765032232.018544,CAM_SYNTH,12,0.12,12.0,54.0,2.4,Normal,14,5
1765032292.018544,CAM_SYNTH,33,0.33,33.0,43.5,6.6,Normal,14,5
1765032352.018544,CAM_SYNTH,24,0.24,24.0,48.0,4.8,Normal,14,5
1765032412.018544,CAM_SYNTH,31,0.31,31.0,44.5,6.2,Normal,14,5
1765032472.018544,CAM_SYNTH,32,0.32,32.0,44.0,6.4,Normal,14,5
1765032532.018544,CAM_SYNTH,25,0.25,25.0,47.5,5.0,Normal,14,5
1765032592.018544,CAM_SYNTH,31,0.31,31.0,44.5,6.2,Normal,14,5
1765032652.018544,CAM_SYNTH,39,0.39,39.0,40.5,7.8,Normal,14,5
1765032712.018544,CAM_SYNTH,12,0.12,12.0,54.0,2.4,Normal,14,5
1765032772.018544,CAM_SYNTH,33,0.33,33.0,43.5,6.6,Normal,14,5
1765032832.018544,CAM_SYNTH,31,0.31,31.0,44.5,6.2,Normal,14,5
1765032892.018544,CAM_SYNTH,13,0.13,13.0,53.5,2.6,Normal,14,5
1765032952.018544,CAM_SYNTH,32,0.32,32.0,44.0,6.4,Normal,14,5
1765033012.018544,CAM_SYNTH,29,0.29,29.0,45.5,5.8,Normal,14,5
1765033072.018544,CAM_SYNTH,11,0.11,11.0,54.5,2.2,Normal,14,5
1765033132.018544,CAM_SYNTH,45,0.45,45.0,37.5,9.0,Normal,14,5
1765033192.018544,CAM_SYNTH,29,0.29,29.0,45.5,5.8,Normal,14,5
1765033252.018544,CAM_SYNTH,35,0.35,35.0,42.5,7.0,Normal,15,5
1765033312.018544,CAM_SYNTH,12,0.12,12.0,54.0,2.4,Normal,15,5
1765033372.018544,CAM_SYNTH,19,0.19,19.0,50.5,3.8,Normal,15,5
1765033432.018544,CAM_SYNTH,29,0.29,29.0,45.5,5.8,Normal,15,5
1765033492.018544,CAM_SYNTH,24,0.24,24.0,48.0,4.8,Normal,15,5
1765033552.018544,CAM_SYNTH,25,0.25,25.0,47.5,5.0,Normal,15,5
1765033612.018544,CAM_SYNTH,31,0.31,31.0,44.5,6.2,Normal,15,5
1765033672.018544,CAM_SYNTH,34,0.34,34.0,43.0,6.8,Normal,15,5
1765033732.018544,CAM_SYNTH,20,0.2,20.0,50.0,4.0,Normal,15,5
1765033792.018544,CAM_SYNTH,32,0.32,32.0,44.0,6.4,Normal,15,5
1765033852.018544,CAM_SYNTH,11,0.11,11.0,54.5,2.2,Normal,15,5
1765033912.018544,CAM_SYNTH,27,0.27,27.0,46.5,5.4,Normal,15,5
1765033972.018544,CAM_SYNTH,34,0.34,34.0,43.0,6.8,Normal,15,5
1765034032.018544,CAM_SYNTH,31,0.31,31.0,44.5,6.2,Normal,15,5
1765034092.018544,CAM_SYNTH,35,0.35,35.0,42.5,7.0,Normal,15,5
1765034152.018544,CAM_SYNTH,29,0.29,29.0,45.5,5.8,Normal,15,5
1765034212.018544,CAM_SYNTH,23,0.23,23.0,48.5,4.6,Normal,15,5
1765034272.018544,CAM_SYNTH,36,0.36,36.0,42.0,7.2,Normal,15,5
1765034332.018544,CAM_SYNTH,15,0.15,15.0,52.5,3.0,Normal,15,5
1765034392.018544,CAM_SYNTH,27,0.27,27.0,46.5,5.4,Normal,15,5
1765034452.018544,CAM_SYNTH,23,0.23,23.0,48.5,4.6,Normal,15,5
1765034512.018544,CAM_SYNTH,28,0.28,28.0,46.0,5.6,Normal,15,5
1765034572.018544,CAM_SYNTH,40,0.4,40.0,40.0,8.0,Normal,15,5
1765034632.018544,CAM_SYNTH,36,0.36,36.0,42.0,7.2,Normal,15,5
1765034692.018544,CAM_SYNTH,49,0.49,49.0,35.5,9.8,Normal,15,5
1765034752.018544,CAM_SYNTH,44,0.44,44.0,38.0,8.8,Normal,15,5
1765034812.018544,CAM_SYNTH,28,0.28,28.0,46.0,5.6,Normal,15,5
1765034872.018544,CAM_SYNTH,9,0.09,9.0,55.5,1.8,Normal,15,5
1765034932.018544,CAM_SYNTH,30,0.3,30.0,45.0,6.0,Normal,15,5
1765034992.018544,CAM_SYNTH,34,0.34,34.0,43.0,6.8,Normal,15,5
1765035052.018544,CAM_SYNTH,22,0.22,22.0,49.0,4.4,Normal,15,5
1765035112.018544,CAM_SYNTH,17,0.17,17.0,51.5,3.4,Normal,15,5
1765035172.018544,CAM_SYNTH,32,0.32,32.0,44.0,6.4,Normal,15,5
1765035232.018544,CAM_SYNTH,22,0.22,22.0,49.0,4.4,Normal,15,5
1765035292.018544,CAM_SYNTH,23,0.23,23.0,48.5,4.6,Normal,15,5
1765035352.018544,CAM_SYNTH,24,0.24,24.0,48.0,4.8,Normal,15,5
1765035412.018544,CAM_SYNTH,43,0.43,43.0,38.5,8.6,Normal,15,5
1765035472.018544,CAM_SYNTH,33,0.33,33.0,43.5,6.6,Normal,15,5
1765035532.018544,CAM_SYNTH,30,0.3,30.0,45.0,6.0,Normal,15,5
1765035592.018544,CAM_SYNTH,44,0.44,44.0,38.0,8.8,Normal,15,5
1765035652.018544,CAM_SYNTH,38,0.38,38.0,41.0,7.6,Normal,15,5
1765035712.018544,CAM_SYNTH,21,0.21,21.0,49.5,4.2,Normal,15,5
1765035772.018544,CAM_SYNTH,42,0.42,42.0,39.0,8.4,Normal,15,5
1765035832.018544,CAM_SYNTH,35,0.35,35.0,42.5,7.0,Normal,15,5
1765035892.018544,CAM_SYNTH,27,0.27,27.0,46.5,5.4,Normal,15,5
1765035952.018544,CAM_SYNTH,33,0.33,33.0,43.5,6.6,Normal,15,5
1765036012.018544,CAM_SYNTH,38,0.38,38.0,41.0,7.6,Normal,15,5
1765036072.018544,CAM_SYNTH,34,0.34,34.0,43.0,6.8,Normal,15,5
1765036132.018544,CAM_SYNTH,14,0.14,14.0,53.0,2.8,Normal,15,5
1765036192.018544,CAM_SYNTH,26,0.26,26.0,47.0,5.2,Normal,15,5
1765036252.018544,CAM_SYNTH,19,0.19,19.0,50.5,3.8,Normal,15,5
1765036312.018544,CAM_SYNTH,19,0.19,19.0,50.5,3.8,Normal,15,5
1765036372.018544,CAM_SYNTH,32,0.32,32.0,44.0,6.4,Normal,15,5
1765036432.018544,CAM_SYNTH,56,0.56,56.0,31.999999999999996,11.2,High,15,5
1765036492.018544,CAM_SYNTH,33,0.33,33.0,43.5,6.6,Normal,15,5
1765036552.018544,CAM_SYNTH,16,0.16,16.0,52.0,3.2,Normal,15,5
1765036612.018544,CAM_SYNTH,31,0.31,31.0,44.5,6.2,Normal,15,5
1765036672.018544,CAM_SYNTH,31,0.31,31.0,44.5,6.2,Normal,15,5
1765036732.018544,CAM_SYNTH,19,0.19,19.0,50.5,3.8,Normal,15,5
1765036792.018544,CAM_SYNTH,26,0.26,26.0,47.0,5.2,Normal,15,5
1765036852.018544,CAM_SYNTH,21,0.21,21.0,49.5,4.2,Normal,16,5
1765036912.018544,CAM_SYNTH,27,0.27,27.0,46.5,5.4,Normal,16,5
1765036972.018544,CAM_SYNTH,41,0.41,41.0,39.5,8.2,Normal,16,5
1765037032.018544,CAM_SYNTH,37,0.37,37.0,41.5,7.4,Normal,16,5
1765037092.018544,CAM_SYNTH,15,0.15,15.0,52.5,3.0,Normal,16,5
1765037152.018544,CAM_SYNTH,46,0.46,46.0,37.0,9.2,Normal,16,5
1765037212.018544,CAM_SYNTH,30,0.3,30.0,45.0,6.0,Normal,16,5
1765037272.018544,CAM_SYNTH,38,0.38,38.0,41.0,7.6,Normal,16,5
1765037332.018544,CAM_SYNTH,35,0.35,35.0,42.5,7.0,Normal,16,5
1765037392.018544,CAM_SYNTH,32,0.32,32.0,44.0,6.4,Normal,16,5
1765037452.018544,CAM_SYNTH,19,0.19,19.0,50.5,3.8,Normal,16,5
1765037512.018544,CAM_SYNTH,39,0.39,39.0,40.5,7.8,Normal,16,5
1765037572.018544,CAM_SYNTH,18,0.18,18.0,51.0,3.6,Normal,16,5
1765037632.018544,CAM_SYNTH,8,0.08,8.0,56.0,1.6,Normal,16,5
1765037692.018544,CAM_SYNTH,25,0.25,25.0,47.5,5.0,Normal,16,5
1765037752.018544,CAM_SYNTH,39,0.39,39.0,40.5,7.8,Normal,16,5
1765037812.018544,CAM_SYNTH,31,0.31,31.0,44.5,6.2,Normal,16,5
1765037872.018544,CAM_SYNTH,22,0.22,22.0,49.0,4.4,Normal,16,5
1765037932.018544,CAM_SYNTH,46,0.46,46.0,37.0,9.2,Normal,16,5
1765037992.018544,CAM_SYNTH,31,0.31,31.0,44.5,6.2,Normal,16,5
1765038052.018544,CAM_SYNTH,30,0.3,30.0,45.0,6.0,Normal,16,5
1765038112.018544,CAM_SYNTH,36,0.36,36.0,42.0,7.2,Normal,16,5
1765038172.018544,CAM_SYNTH,36,0.36,36.0,42.0,7.2,Normal,16,5
1765038232.018544,CAM_SYNTH,30,0.3,30.0,45.0,6.0,Normal,16,5
1765038292.018544,CAM_SYNTH,21,0.21,21.0,49.5,4.2,Normal,16,5
1765038352.018544,CAM_SYNTH,48,0.48,48.0,36.0,9.6,Normal,16,5
